"22DP","23DK","24EK","25EK","27EP","26EP","29EP","29EP","30EP","31 EP","35EP","35EP","34EP","34EP","38EP","41EP","34EP","37EP","41 EP","42EP"
"22DK","230P","24DP","25EP","26EP","26EP","28EP","28EP","29EP","31EP","34EP","35EP","34EP","34EP","38EP","40EP","33EP","36EP","41 EP","41 EP"
"21DP","220K","23DK","25EK","26EP","26EP","28EP","28EP","29EP","30EP","34EP","34EP","33EP","33EP","37EP","40EP","33EP","36EP","40EP","40EP"
"21DK","220P","23DP","24EP","26DP","25EP","27DP","27EP","28EP","30EP","33EP","34EP","33EP","33EP","37EP","39EP","32EP","35EP","40EP","40EP"
"21 DP","22DK","22DK","24DK","25DP","25DP","27DP","27EP","28EP","29EP","33EP","33EP","33EP","33EP","36EP","39EP","31EP","34EP","39EP","39EP"
"20DK","21 DP","22DP","23DP","25DP","24DP","26DP","27DP","28DP","29DP","32EP","33EP","32 EP","32EP","36EP","38EP","31 EP","34EP","39EP","39EP"
"20DP","21 DK","22DK","23DK","24DP","24DP","26DP","26DP","27DP","28DP","32DP","32EP","32EP","32EP","35EP","38EP","30EP","33EP","38EP","38EP"
"20DK","21 DP","21DP","22DP","24DP","23DP","25DP","26DP","27DP","28DP","31 DP","32DP","31 DP","31EP","35EP","37EP","30EP","33EP","38EP","37EP"
"20DP","20DK","21 DK","22DK","24DP","23DP","25DP","25DP","26DP","27DP","31 DP","31 DP","31 DP","31DP","34EP","37EP","29DP","32EP","37EP","37EP"
"19DK","20DP","20DP","22DP","23DP","22DP","24DP","25DP","26DP","26DP","30DP","31 DP","30DP","30DP","34DP","36EP","28DP","31 DP","37EP","36EP"
"19CP","20CK","20DK","21DK","23DP","22DP","24DP","24DP","25DP","26DP","29DP","30DP","30DP","30DP","33DP","36DP","28DP","31DP","36EP","35EP"
"19CK","19CP","20DP","21DP","22DP","22DP","23DP","24DP","25DP","25DP","29DP","29DP","30DP","30DP","33DP","35DP","27DP","30DP","35EP","35EP"
"19CP","19CK","19DK","20DK","22DP","21 DP","23DP","23DP","24DP","25DP","28DP","29DP","29DP","29DP","32DP","35DP","27DP","30DP","35EP","34EP"
"18CK","19CP","19DP","20DP","21DP","21DP","22DP","23DP","24DP","24DP","28DP","28DP","29DP","29DP","32DP","34DP","26DP","29DP","34EP","33EP"
"18CP","19CK","18DK","19DK","21 DP","20DP","22DP","22DP","23DP","24DP","27DP","28DP","28DP","28DP","31 DP","33DP","25DP","28DP","34EP","33DP"
"18CK","18CP","18CP","19DP","21 DP","20DP","21 DP","22DP","23DP","23DP","27DP","27DP","28DP","28DP","31DP","33DP","25DP","28DP","33EP","32DP"
"18CP","18CK","18CK","19DK","20DK","19DP","21 DP","21DP","22DP","23DP","26DP","27DP","27DP","27DP","30DP","32DP","24DP","27DP","33DP","32DP"
"17CK","18CP","17CP","18DP","20DP","19DP","20DP","21 DP","22DP","22DP","26DP","26DP","27DP","27DP","30DP","32DP","23DP","26DP","32DP","31 DP"
"17CP","17CK","17CK","18DK","19DK","19DP","20DP","20DP","21DP","22DP","25DP","26DP","26DP","26DP","29DP","31 DP","23DP","26DP","32DP","30DP"
"17CK","17CP","16CP","17DP","19CP","18DK","19DP","20DP","21 DP","21 DP","25DP","25DP","26DP","26DP","29DP","31 DP","22DP","25DP","31 DP","30DP"
"17CP","17CK","16CK","17DK","19CK","18DP","19CK","19DP","20DP","21 DP","24DP","25DP","26DP","26DP","28DP","30DP","22DP","25DP","21DP","29DP"
"16SK","16CP","16CP","16CP","18CP","17CK","18CP","19DP","20CP","2GDP","24DP","24DP","25DP","25DP","28DP","30DP","21 DP","24DP","30DP","28DP"
"16BP","16BK","15CK","16CK","18CK","17CP","18CK","18DK","20CP","20CP","23DP","24DP","r25DP","25DP","27DP","29DP","20DP","23DP","30DP","28DP"
"16BK","16BP","15CP","16CP","17CP","16CK","18CP","18CP","19CP","19CP","22DP","23DP","24DP","24DP","27DP","29DP","20DP","23DP","29DP","27DP"
"15BP","15BK","15CK","15CK","17CK","16CP","17CK","18CK","19CP","19CP","22CP","23DP","24DP","24DP","26DP","28DP","19DP","22DP","29DP","27DP"
"15AK","15BP","14CP","15CP","17CP","15CK","17CP","17CP","18CP","18CK","21CP","22DP","23CP","23DP","26DP","28DP","19DP","22DP","28DP","26DP"
"15AP","15BP","14CK","14CK","16CK","15CP","16CK","17CK","18CP","18CP","21CP","22CP","23CP","23DP","25DP","27DP","18CP","21DP","28DP","25DP"
"15AK","14AP","13CP","14CP","16CP","15CK","16CP","16CP","17CP","17CK","20CP","21CP","23CP","23DP","25DP","26DP","17CP","20CP","27DP","25DP"
"14AP","14AK","13CK","13CK","15CK","14CP","15CK","16CK","17CK","17CP","20CK","21CP","22CP","22DP","24DP","26DP","17CP","20CP","27DP","24DP"
"14AK","14AP","13BP","13CP","15CP","14CP","15CP","15CP","16CP","16CK","19CP","20CP","22CP","22DP","24DP","25DP","16CP","19CP","26DP","23DP"
"14AP","13AK","12BK","13CK","15CK","13CP","14CK","15CK","16CK","16CP","19CK","20CP","21CP","21CP","23CP","25DP","16CP","19CP","26DP","23DP"
"14AK","13AP","12BP","12CP","14CP","13CK","14CP","14CP","15CP","15CK","18CP","19CK","21CP","21 CP","23CP","24DP","15CK","18CK","25DP","22DP"
"13","13AK","11BK","12CK","14CK","12CP","13CK","14CK","15CK","14CP","18CK","19CP","20CP","20CP","22CP","24CP","14CP","17CP","25DP","21DP"
"13","12AP","11BP","11CP","13BP","12CK","13CP","13CP","14CP","14CK","17CP","18CK","20CP","20CP","22CP","23CP","14CK","17CK","24DP","21CP"
"13","12AK","11BK","11CK","13BK","12CP","12CK","13CK","14CK","13CP","16CK","18CP","19CP","19CP","21CP","23CP","13CP","16CP","24DP","20CP"
"13","12AP","10BP","10CP","13BP","11CK","12CP","12CP","13CP","13CK","16CP","17CK","19CP","19CP","21CP","22CP","12CK","15CK","23DP","20CP"
"12","11AK","10AK","10BK","12BK","11BP","11CK","12CK","13CK","12CP","15CK","16CP","19CP","19CP","20CP","22CP","12CP","15CP","22DP","19CK"
"12","11","9AP","10BP","12BP","10BK","11CP","11CP","12CP","12CK","15CP","16CK","18CP","18CP","20CP","21CP","11CK","14CK","22CP","18CP"
"12","11","9AK","9BK","11AK","10BP","10CK","11CK","12CK","11CP","14CK","15CP","18CP","18CP","19CP","21CP","11CP","14CP","21CP","18CK"
"12","10","9AP","9BP","11AP","9BK","10BP","10CP","12BP","11BK","14CP","15CK","17CP","17CP","19CP","20CP","10CK","13CK","21CP","17CP"
"11","10","8AK","8BK","10AK","9BP","9BK","10BK","11BK","10BP","13CK","14CP","17CP","17CP","18CP","19CP","9CP","12BP","20CP","16CK"
"11","10","SAP","8BP","10AP","8BK","9BP","10BP","11BP","10BK","13CP","14CK","16CP","16CP","18CP","19CP","9BK","12BK","20CK","16CP"
"11","10","7AK","7BK","10AK","8AP","8BK","9BK","10BK","9BP","12CK","13CP","16CK","16CK","17CK","18CK","8BP","11BP","19CP","15CK"
"10","9","7AP","7AP","9AP","8AK","8BP","9BP","10BP","9BK","12BP","13CP","16CP","16CP","17CP","18CP","8BK","11BK","19CK","15CP"
"10","9","7AK","7AK","9AK","7AP","7BK","8BK","9BK","8BP","11BK","12CP","15CK","15CK","16CK","17CK","7AS","10AS","18CP","14BK"
"10","9","6AP","7AP","SAP","7AK","7BP","8BP","9BP","8BK","11BP","12BK","15BP","15CP","16CP","17CP","6AP","9AP","18CK","13BP"
"10","8","6AK","6AK","8AK","6AP","6AK","7BK","8BK","7AP","10BK","11BP","14BK","14CK","15CK","16CK","6AK","9AK","17CP","13AK"
"9","8","5","5AP","8","6AK","6AP","7BP","8AP","7AK","9BP","11 BK","12BP","14CP","15CP","16CP","5","8","17CK","12AS"
"9","8","5","5AK","7","5AP","5AK","6AK","7AK","6AP","9BK","10BP","13BK","13CK","14BK","15BK",0,0,"16CP","11AP"
"9","7","5","4AP","7","5AK","5AP","6AP","7AP","6AK","8BP","10BK","13BP","13CP","14BP","15BP",0,0,"16CK","11AK"
"9","7","4","4AK","6","5AP","4AK","5AK","6AK","5AP","8AK","9BP","12BK","12BK","13BK","14BK",0,0,"15CP",0
"8","7","4","4AP","6","4AK","4AP","5AP","6AP","5AK","7AP","9BK","12BS","12BS","13BS","14BS",0,0,"15CK",0
"8","6","3","3AK","6","4","3AK","4AK","5AK","4","7AK","8BP","12BP","12BP","12BP","13BP",0,0,"14BP",0
"6","6","3","3AP","5","3","2AP","4AP","5AP",0,"6AP","8AK","11BK","11BK","12BK","12BK",0,0,"14BK",0
"8","6","3","2AK","5","3","2AK","3AK","4AK",0,"6AK","7AP","11BS","11BS","11BS","12BS",0,0,"13BP",0
"7","5","2","2","4","2","2","3AP","4",0,"SAP","7AK","10BP","10BP","11BP","11BP",0,0,"13BK",0
"7","5","2",0,"4","2",0,"2AK",0,0,"5AK","6AP","10AK","10BK","10BK","11BK",0,0,"12AS",0
"7","5",0,0,"4",0,0,"2",0,0,"4","6AK","9AS","9BS","10AS","10AS",0,0,"12AP",0
"7","4",0,0,"3",0,0,0,0,0,0,"5AP","9AP","9BP","9AP","10AP",0,0,"11AK",0
"6","4",0,0,"3",0,0,0,0,0,0,"5AK","9AK","9AK","9AK","9AK",0,0,"11 AS",0
"6","4",0,0,"2",0,0,0,0,0,0,"4","8AS","8AS","8AS","9AS",0,0,"10",0
"6","3",0,0,"2",0,0,0,0,0,0,0,"8AP","8AP","8AP","SAP",0,0,0,0
"5","3",0,0,0,0,0,0,0,0,0,0,"7AK","7AK","7AK","8AK",0,0,0,0
"5","3",0,0,0,0,0,0,0,0,0,0,"7AS","7AS","7AS","7AS",0,0,0,0
"5","2",0,0,0,0,0,0,0,0,0,0,"6AP","6AP","6AP","7AP",0,0,0,0
"5","2",0,0,0,0,0,0,0,0,0,0,"6","6","6","6",0,0,0,0
4,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
