"4","4","4","4","7","7","7","6","5","4","6","4AP","8","7","8","7AP","4",0,"10",0
"4","4","4","4","7","6","7","6","5","4","5","4AS","8","7","7","7AS","3",0,"10",0
"4","4","4","4","7","6","6","5","5","3","5","4AP","8","7","7","6AP","3",0,"9",0
"4","4","4","4","7","6","6","5","5","3","5","3AK","8","7","7","6","3",0,"9",0
"4","4","4","4","7","6","6","5","5","3","4","3","7","7","7","6",0,0,"9",0
"3","4","4","3","6","6","6","5","4","3","4","3","7","7","6","6",0,0,"9",0
"3","4","3","3","6","5","5","4","4","2","4","2","7","6","6","5",0,0,"8",0
"3","4","3","3","6","5","5","4","4","2","4","2","7","6","6","5",0,0,"8",0
"3","3","3","3","6","5","5","4","4","2","3","2","7","6","6","5",0,0,"8",0
"3","3","3","3","6","5","5","4","4",0,"3",0,"7","6","5","4",0,0,0,0
"3","3","3","3","5","5","4","3","3",0,"3",0,"6","6","5","4",0,0,0,0
"3","3","3","3","5","5","3","3","2",0,"2",0,"6","5","5","4",0,0,0,0
"3","3","3","2","5","4","4","3","3",0,"2",0,"6","5","5",0,0,0,0,0
"3","3","3","2","5","4","4","3","3",0,"2",0,"6","5","4",0,0,0,0,0
"3","3","2","2","5","4","4","2","3",0,0,0,"6","5","4",0,0,0,0,0
"3","3","2","2","5","4","3","2","2",0,0,0,"6","5","4",0,0,0,0,0
"3","3","2","2","4","4","3","2","2",0,0,0,"5","5","4",0,0,0,0,0
"3","3","2","2","4","3","3","2","2",0,0,0,"5","4",0,0,0,0,0,0
"3","3","2","2","4","3","3","1","2",0,0,0,"5","4",0,0,0,0,0,0
"3","2","2","1","4","3","2","1",0,0,0,0,"5","4",0,0,0,0,0,0
"3","2","2","1","4","3","2","1",0,0,0,0,"5","4",0,0,0,0,0,0
"2","2","2","1","3","3","2","1",0,0,0,0,"5","4",0,0,0,0,0,0
"2","2","2","1","3","2","2",0,0,0,0,0,"4",0,0,0,0,0,0,0
"2","2","1","1","3","2","1",0,0,0,0,0,"4",0,0,0,0,0,0,0
"2","2","1","1","3","2","1",0,0,0,0,0,"4",0,0,0,0,0,0,0
"2","2","1","1","3","2","1",0,0,0,0,0,"4",0,0,0,0,0,0,0
"2","2","1","1","3","2","1",0,0,0,0,0,"4",0,0,0,0,0,0,0
"2","2","1",0,"2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1",0,"2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1",0,"2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1",0,"2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","1",0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","1",0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","1",0,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
