"6AK","6AS","7AS","10CS","9BS","9BS","11BS","10CS","12CS","13CK","16CS","15DS","16CS","16DS","19DS","20DS","15DS","170S","21 ES","21 ES"
"6","6AK","6AK","10BK","9AK","9BK","10BK","10CK","12CK","12CS","15CK","15DK","16CK","15DS","18DS","20DS","15DS","17DS","21ES","21 ES"
"6","6AS","6AS","10BS","9AS","8BS","10BS","10CS","11CS","12CK","15CS","15DS","15CS","15DK","18DS","20DS","14DS","17DS","21 ES","20DS"
"6","6AK","6AK","10BK","8AK","8BK","10BK","10CK","11BK","12CS","15CK","14DK","15CK","1§DS","18DK","19DS","14DS","16DS","20DS","20DS"
"6","6AS","6AS","10BS","8AS","8BS","10BS","10CS","11BS","12CK","14CS","14CS","15CS","15CK","18DS","19DS","14DS","16DS","20DS","20DS"
"6","6AK","6AK","9BK","8AK","8AK","10BK","10BK","11BK","11CS","14CK","14CK","15CK","15CS","17DK","19DS","13CK","16DS","20DS","19DS"
"6","6","6AS","9BS","8AS","8AS","10BS","9BS","11BS","11CK","14CK","13CS","15CS","14CK","17CS","18DK","13CK","15DS","19DS","19DS"
"6","5","6AK","9BK","8AK","8AK","10BK","9BK","11BK","11CS","14CK","13CK","15CK","14CS","17CK","18DS","13CK","15DS","19DS","18DS"
"6","5","6AS","9BS","8AS","8AS","9AS","9BS","10BS","11BK","13CS","13CS","14CS","14CK","17CS","18DK","12CS","15DK","19DS","18DS"
"6","5","6AK","9BK","8AK","8AK","9AK","9BK","10BK","10BS","13CK","12CS","14CK","14CS","16CK","17DS","12CK","14CS","18DS","18DS"
"5","5","6AS","9BS","8AS","7AS","9AS","9BS","10BS","10BK","13CS","12CS","14BS","14CK","16CS","17DK","12CS","14CK","18DS","17DS"
"5","5","6AK","9AK","8","7AK","9AK","9BK","10BK","10BS","13CK","12CK","14BK","13CS","16CK","17DS","12CK","13CS","18DS","17DK"
"5","5","6AS","8AS","7","7AS","9AS","8BS","10BS","10BK","12CS","12CS","14BS","13CK","15CS","16CK","1tCS","18CK","18DS","17DS"
"5","5","5AK","8AK","7","7AK","9AK","8BK","9BK","9BS","12BK","11CK","13BK","13CS","15CK","16CS","11CK","13CS","17DS","16DK"
"5","5","5AS","8AS","7","7AS","8AS","8BS","9BS","9BK","12BS","11CS","13BS","13CK","15CS","16CK","11CS","13CK","17DS","16DS"
"5","5","5AK","8AK","7","7AK","8AK","8BK","9BK","9BS","11BK","11CK","13BK","13CS","15CK","15CS","10CK","12CS","17DS","15DK"
"5","5","5","8AS","7","7","8AS","8AS","9AS","9BK","11BS","10CS","13BS","12CK","14CS","15CK","10BS","12CK","16DS","15DS"
"5","5","5","8AK","7","7","8AK","8AK","9AK","8BS","11BK","10CK","13BK","12CS","14CK","15CS","10BK","12CS","16DK","15DK"
"5","5","5","8AS","7","7","8AS","7AS","9AS","8BK","11BS","10CS","12BS","12CK","14CS","14CK","9BS","11BK","16DS","14DS"
"5","5","5","8AK","7","6","8AK","7AK","8AK","8BS","10BK","9CK","12BK","12CS","14CK","14CS","9BK","11BS","15DK","14DK"
"5","5","5","7AS","7","6","8AS","7AS","8AS","8BK","10BS","9CS","12BS","12BK","13BS","14CK","9BS","11BK","150S","14DS"
"5","5","5","7AK","6","6","7","7AK","8AK","7AS","10BK","9BK","12BK","11BS","13BK","13CS","9AK","10BS","15DK","13CK"
"5","5","5","7AS","6","6","7","7AS","8AS","7AK","10BS","9BS","12BS","11BK","13BS","13CK","8AS","10BK","15CS","13CS"
"5","4","5","7AK","6","6","7","7AK","8AK","7AS","9BK","8BK","12BK","1tBS","12BK","13BS","8AK","10BS","14CK","12CK"
"5","4","5","7AS","6","6","7","7AS","7AS","7AK","9BS","8BS","11AS","t1BK","12BS","12BK","8AS","9BK","14CS","12CS"
"5","4","5","7AK","6","6","7","6AK","7AK","7AS","9BK","8BK","11AK","11BS","12BK","12BS","7AK","9AS","14CK","12CK"
"5","4","4","7","6","6","7","6AS","7","6AK","8AS","7BS","11 AS","10BK","12BS","12BK","7","9AK","13CS","11CS"
"4","4","4","6","6","6","6","6AK","7","6AS","8AK","7BK","11AK","10BS","11BK","11BS","7","8AS","13CK","11 BK"
"4","4","4","6","6","5","6","6AS","7","6AK","8AS","7BS","11 AS","10BK","11BS","11BK","6","8AK","13CS","11BS"
"4","4","4","6","6","5","6","6AK","6","6AS","8AK","7BK","10AK","10BS","11BK","11BS","6","8AS","13CK","10BK"
"4","4","4","6","6","5","6","6AS","6","5AK","7AS","6BS","10 AS","10BK","11BS","10BK","6","7AK","12CS","10BS"
"4","4","4","6","5","5","6","5","6","5","7AK","6BK","10AK","9BS","10BK","10BS","6","7","12CK","9BK"
"4","4","4","6","5","5","6","S","6","5","7AS","6BS","10AS","9BK","10BS","10BK","5","7","12CS","9AS"
"4","4","4","6","5","5","6","5","6","5","6AK","5BK","10AK","9AK","10BK","9BK","5","6","11BK","9AK"
"4","4","4","6","5","5","5","5","6","4","6AS","5BS","9AS","9AK","9BS","9BK","5","6","11BS","8AS"
"4","4","4","5","5","5","5","5","5","4","6AK","5BK","9AK","9AS","9AK","9BS","4","6","11BK","8AK"
"4","4","4","5","5","5","5","5","5","4","6","4AS","9","8AK","9AS","8BK","4",0,"10BS",0
"4","4","4","5","5","4","5","4","5","4","5","4AK","9","8AS","9AK","8BS","4",0,"10BK",0
"4","4","4","5","5","4","5","4","5","3","5","4AS","9","8AK","8AS","8AK","3",0,"10BS",0
"4","3","3","5","5","4","5","4","5","3","5","4AK","9","8AS","8AK","7AS","3",0,"10BK",0
"4","3","3","5","4","4","4","4","4","3","5","3AS","8","8AK","8AS","7AK","3",0,"9BS",0
"4","3","3","5","4","4","4","4","4","3","4","3AK","8","7","8AK","7AS",0,0,"9AK",0
"4","3 ’","3","4","4","4","4","4","4","2","4","3AS","8","7","7AS","6AK",0,0,"9AS",0
"4","3","3","4","4","4","4","3","4","2","4","2AK","8","7","7AK","6AS",0,0,"8AK",0
"4","3","3","4","4","4","4","3","4","2","3","2AS","8","7","7AS","6AK",0,0,"8AS",0
"3","3","3","4","4","3","4","3","4","2","3","2AK","7","7","6AK","5AS",0,0,"8AK",0
"3","3","3","4","4","3","4","3","3",0,"3",0,"7","6","6","5AK",0,0,0,0
"3","3","3","4","4","3","3","3","3",0,"3",0,"7","6","6","5AS",0,0,0,0
"3","3","3","4","4","3","3","3","3",0,"2",0,"7","6","6","4AK",0,0,0,0
"3","3","3","3","3","3","3","2","3",0,"2",0,"7","6","5","4AS",0,0,0,0
"3","3","3","3","3","3","3","2","3",0,"2",0,"6","6","5","4AK",0,0,0,0
"3","3","2","3","3","3","3","2","2",0,0,0,"6","5","5",0,0,0,0,0
"3","3","2","3","3","3","3","2","2",0,0,0,"6","5","5",0,0,0,0,0
"3","3","2","3","3","3","2","2","2",0,0,0,"6","5","4",0,0,0,0,0
"3","3","2","3","3","2","2","2","2",0,0,0,"6","5","4",0,0,0,0,0
"3","2","2","3","3","2","2","1","2",0,0,0,"6","5","4",0,0,0,0,0
"3","2","2","3","3","2","2","1",0,0,0,0,"5","4",0,0,0,0,0,0
"3","2","2","2","3","2","2",1,0,0,0,0,"5","4",0,0,0,0,0,0
"3","2","2","2","2","2","2","1",0,0,0,0,"5","4",0,0,0,0,0,0
"3","2","2","2","2","2","2","1",0,0,0,0,"5","4",0,0,0,0,0,0
"3","2","2","2","2","2","1","1",0,0,0,0,"5","4",0,0,0,0,0,0
"3","2","2","2","2","2","1",0,0,0,0,0,"4",0,0,0,0,0,0,0
"2","2","2","2","2","2","1",0,0,0,0,0,"4",0,0,0,0,0,0,0
"2","2","2","2","2","1","1",0,0,0,0,0,"4",0,0,0,0,0,0,0
"2","2","1","1","2","1","1",0,0,0,0,0,"4",0,0,0,0,0,0,0
"2","2","1","1","2","1","1",0,0,0,0,0,"4",0,0,0,0,0,0,0
"2","2","1","1","2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
