"6AK","9AK","13AK","16AK","14AK","16AK","18BK","21 BK","9AK","13AK","16BK","18CK","15BK","18BK","21 CK","24CK","19BK","22BK","25CK","26CK"
"6AK","10AK","14AK","17BK","15AK","17BK","20BK","23CK","10AK","14AK","17BK","20CK","16BK","19BK","22CK","25CK","20BK","23CK","26CK","27CK"
"7AK","11AK","15AK","18BK","16BK","17BK","21BK","24CK","11AK","15AK","17BK","21 CK","16BK","20CK","23CK","26CK","21 CK","24CK","27CK","28CK"
"8AK","12AK","16BK","19BK","16BK","18BK","22BK","25CK","12AK","16AK","18BK","22CK","17BK","21 CK","24CK","27CK","22CK","25CK","28CK","29CK"
"9AK","13AK","17BK","20BK","17BK","19BK","23BK","26CK","13AK","16BK","19CK","23CK","18CK","22CK","25CK","28CK","23CK","27CK","29CK","31CK"
"9AK","13BK","18BK","21CK","18BK","20BK","24CK","27CK","14AK","17BK","20CK","24DK","18CK","23CK","27DK","30DK","24CK","28DK","31 DK","32DK"
"10AK","14BK","18BK","22CK","19BK","21BK","25CK","28DK","15AK","18BK","21 CK","25DK","20CK","24CK","28DK","31 DK","25CK","29DK","32DK","33DK"
"11AK","15BK","19BK","23CK","20BK","22CK","26CK","30DK","16BK","19BK","22CK","26DK","21CK","25CK","29DK","32DK","27DK","30DK","33DK","34DK"
"11AK","16BK","20CK","24CK","21CK","23CK","27CK","31DK","17BK","20BK","23DK","27DK","22CK","26CK","30DK","33DK","28DK","31 DK","34DK","36DK"
"12BK","17BK","21CK","25DK","22CK","24CK","28CK","32DK","18BK","21BK","24DK","28DK","23DK","27DK","31 DK","34DK","29DK","33DK","35DK","37DK"
"13BK","17CK","22CK","26DK","23CK","25CK","29CK","33DK","18BK","22CK","25DK","29DK","24DK","28DK","32DK","36DK","30DK","34DK","37DK","38EK"
"14BK","18CK","23CK","27DK","23CK","26CK","30CK","34DK","19BK","23CK","26DK","30DK","24DK","29DK","33DK","37EK","31 DK","35DK","38EK","39EK"
"14BK","19CK","24CK","28DK","24CK","27CK","31CK","35DK","20CK","24CK","27DK","31 EK","25DK","30DK","35EK","38EK","32DK","36EK","39EK","41 EK"
"15CK","20CK","24CK","29DK","25CK","28DK","32DK","37EK","21CK","25CK","28DK","32EK","26DK","31 DK","36EK","39EK","33EK","37EK","40EK","42EK"
"16CK","21CK","25DK","30EK","26DK","29DK","33DK","38EK","22CK","26CK","29EK","33EK","27EK","32EK","37EK","40EK","34EK","39EK","41 EK","43EK"
"17CK","21DK","26DK","31EK","27DK","30DK","34DK","39EK","23CK","27DK","30EK","34EK","28EK","33EK","38EK","42EK","35EK","40EK","43EK","44EK"
"17DK","22DK","27DK","32EK","28DK","31DK","35DK","40EK","24DK","28DK","31EK","35EK","29EK","34EK","39EK","43EK","36EK","41EK","44EK","46EK"
"18DK","23DK","28EK","33EK","29EK","32EK","36EK","41EK","25DK","29DK","32EK","36EK","30EK","35EK","40EK","44EK","37EK","42EK","45EK","47EK"
"19EK","24EK","29EK","34EK","30EK","33EK","37EK","52EK","26EK","30EK","33EK","37FK","31EK","36EK","41EK","45EK","38EK","43EK","46EK","48EK"
"20FK","25FK","30FK","35FK","31FK","34FK","39FK","44FK","27FK","31FK","34FK","39FK","32FK","38FK","43FK","47FK","40FK","45FK","48FK","50FK"
