"15CS","16CK","17CK","19DK","24DK","23DS","25DK","25DK","26DS","26DS","29DS","30DS","30DS","30DS","33ES","36ES","28ES","31 ES","36ES","36ES"
"15BK","16CS","17CS","18DK","24DS","23DK","25DS","24DS","25DS","25DS","29DS","30DS","30DS","29DS","33DS","35ES","28DS","31 ES","36ES","35ES"
"15BS","16CK","17CK","18DK","23DK","23DS","25DK","24DK","25DS","25DS","28DS","29DS","30DS","29DS","32DS","35DS","27DS","30DS","35ES","35ES"
"15BK","16BS","17CS","1808","23CS","22DK","240S","24DS","25DS","25DS","28DS","29DS","29DS","29DS","32DS","34DS","26DS","30DS","35ES","34ES"
"15BS","15BK","16CK","18DK","23CK","22CS","24CK","23DK","24DS","24DS","27DS","28DS","29DS","28DS","32DS","34DS","26DS","29DS","34ES","34ES"
"14AK","15BS","16CS","17DS","22CS","22CK","23CS","23DS","24DK","24DS","27DS","28DS","28DS","28DS","31 DS","33DS","25DS","29DS","34ES","33ES"
"14 AS","15BK","16CK","17CK","22CK","22CS","23CK","22DK","23 DS","23DK","26DS","27DS","28DS","27DS","31 DS","33DS","25DS","28DS","33ES","32ES"
"14AK","15BS","16CS","17CS","22CS","21CK","23CS","22DS","23CK","23DS","26DS","27DS","28DS","27DS","30DS","32DS","24DS","27DS","33ES","32ES"
"14AS","15BK","16CK","16CK","21CK","21CS","22CK","22DK","23CS","22DK","25DS","26DS","27DS","27DS","30DS","32DS","24DS","27DS","32ES","31DS"
"14AK","15AS","15CS","16CS","21CS","21CK","22CS","21DS","22CK","22DS","25DK","26DS","27DS","26DS","29DS","31DS","23DS","26DS","32ES","31DS"
"14AS","14AK","15BK","16CK","21CK","20CS","22CK","2TDK","22CS","21DK","24DS","25DK","27DS","26DS","29DS","31DS","23DS","26DS","31 DS","30DS"
"13AK","14AS","15BS","16CS","21CS","20CK","21CS","20CS","21CK","21DS","24DK","25DS","26DS","25DS","28DS","30DS","22DS","25DS","31 DS","30DS"
"13AS","14AK","15BK","15CK","20CK","20CS","21CK","20CK","21CS","20DK","23DS","24DK","26DS","25DS","28DS","30DS","21 DS","25DS","30DS","29DS"
"13AK","14AS","14BS","15CS","20CS","19CK","20CS","20CS","21CK","20DS","23DK","24DS","25CS","25DS","27DS","29DS","21 DS","24DS","30DS","28DS"
"13","14AK","14BK","15CK","20BK","19CS","20CK","19CK","20CS","19CK","22CS","23DK","25CS","24DS","27DS","29DS","20DS","24DS","29DS","28DS"
"13","14AS","14BS","15CS","19BS","19CK","20CS","19GS","20CK","19CS","22CK","23DS","25CS","24DS","27DS","28DS","20DS","23DS","29DS","27DS"
"13","13AK","14BK","14CK","19BK","19CS","19GK","18CK","19CS","18CK","21CS","22DK","24CS","23DS","26DS","28DS","19DS","23DS","28DS","27DS"
"13","13AS","13AS","14CS","19BS","18BK","19CS","18CS","19CK","18CS","21CK","22DS","24CS","23DS","26DS","27DS","19DS","22DS","28DS","26DS"
"12","13AK","13AK","14CK","18BK","18BS","19CK","18CK","19CS","17CK","20CS","21CK","24CS","23DS","25DS","27DS","18DS","21 DS","27DS","26DS"
"12","13","13AS","14BS","18BS","17BK","18CS","17CS","18CK","17CS","20CK","21CS","23CS","22DS","25DS","26DS","18DS","21 DS","27DS","25DS"
"12","13","13AK","13BK","18AK","17BS","18BK","17CK","18CS","16CK","19CS","21CK","23CS","22CS","24DS","26DS","17CS","20DS","27DS","24DS"
"12","12","13AS","13BS","18AS","17BK","17BS","17CS","18CK","16CS","19CK","20CS","22CS","21CS","24DS","25DS","16CS","20CS","26DS","24DS"
"12","12","12AK","13BK","17AK","16BS","17BK","16CK","17CS","16CK","18CS","20CK","22CS","21CS","23CS","25DS","16CS","19CS","26DS","23DS"
"12","12","12 AS","12BS","17AS","16BK","17BS","16CS","17CK","15CS","18CK","19CS","22CK","21CS","23CS","24DS","15CS","19CS","25DS","23DS"
"11","12","12AK","12BK","17AK","16 AS","16BK","15CK","16BS","14CK","17CS","19CK","21CS","20CS","22CS","24CS","15CS","18CS","25DS","22DS"
"11","12","12 AS","12BS","16AS","16AK","16BS","15CS","16BK","14CS","17CK","18CS","21CK","20CS","22CS","23CS","14CS","18CS","24DS","22DS"
"11","11","11AK","12BK","16AK","15AS","16BK","15CK","16BS","14CK","16CS","18CK","21CS","20CK","21CS","23CS","14CS","17CS","24DS","21DS"
"11","11","11AS","11AS","16 AS","15AK","15BS","14BS","15BK","13CS","16CK","17CS","20CK","19CS","21CS","22CS","13CS","16CS","23DS","20DS"
"11","11","11AK","11AK","15AK","15AS","15AK","14BK","15BS","13CK","15CS","17CK","20CS","19CK","21CS","22CS","12CS","16CS","23DS","20DS"
"11","11","11","11 AS","15","14AK","15AS","13BS","14BK","12CS","15CK","16CS","19CK","18CS","20CK","21CK","12CS","15CS","22DS","19CS"
"11","11","10","11AK","15","14AS","14AK","13BK","14BS","12CK","14CS","16CK","19CS","18CK","20CS","21CS","11CS","15CS","22 DS","19CS"
"10","11","10","10AS","14","14AK","14AS","13BS","14BK","11CS","14CK","15CS","19BK","18CS","19CK","20CK","11CK","14CK","21 DS","18CS"
"10","10","10","10AK","14","13AS","13AK","12BK","13BS","11BK","13CS","15CK","18BS","17CK","19CS","20CS","10CS","14CS","21CS","18CS"
"10","10","10","10 AS","14","13AK","13AS","12BS","13BK","10BS","13CK","14CS","18BK","17CS","18CK","19CK","10CK","13CK","20CS","17CS"
"10","10","10","10AK","14","13","13AK","11BK","12 AS","10BK","12BS","14CK","18BS","16CK","18CS","19CS","9CS","13BS","20CS","16CK"
"10","10","9","9AS","13","12","12AS","11BS","12AK","9BS","12BK","13CS","17BK","16CS","17CK","18CK","9CK","12BK","19CS","16CS"
"10","10","9","9AK","13","12","12AK","11AK","12 AS","9BK","11BS","13CK","17BS","16CK","17CS","18CS","8BS","11BS","19CS","15CK"
"9","9","9","9AS","13","12","12AS","10AS","11AK","8BS","11BK","12CS","16BK","15CS","16CK","17CK","7BK","11BK","18CS","15CS"
"9","9","9","8AK","12","11","11AK","10AK","11 AS","8BK","10BS","12BK","16BS","15CK","16CS","17CS","7BS","10BS","18CS","14CK"
"9","9","8","8","12","11","11","9AS","10AK","7BS","10BK","12BS","16BK","14CS","16CK","16BK","6BK","10AK","18CS","14CS"
"9","9","8","8","12","11","10","9AK","10AS","7BK","9BS","11BK","15BS","14CK","15BS","16BS","6AS","9AS","17CS","13CK"
"9","9","8","8","11","10","10","9AS","10AK","6BS","9BK","11BS","15BK","14BS","15BK","15BK","5AK","9AK","17CS","12BS"
"9","8","8","7","11","10","10","8AK","9AS","6AK","8BS","10BK","15BS","13BK","14BS","15BS","5AS","8AS","16CK","12BK"
"9","8","7","7","11","10","9","8AS","9AK","5AS","8BK","10BS","14AK","13BS","14BK","14BK","4AK","8AK","16CS","11BS"
"8","8","7","7","11","9","9","7AK","8","5AK","7AS","9BK","14AS","12BK","13BS","14BS",0,"7","15CK","11AK"
"8","8","7","7","10","9","9","7AS","8","4AS","7AK","9BS","13AK","12BS","13BK","13BK",0,0,"15CS","10AS"
"8","8","7","6","10","9","8","7AK","8","4AK","6AS","8BK","13AS","12BK","12BS","13BS",0,0,"14CK","10AK"
"8","8","7","6","10","9","8","6AS","7","3AS","6AK","8BS","13AK","11BS","12BK","12BK",0,0,"14BS","9"
"8","7","6","6","9","8","7","6AK","7","3AK","5AS","7BK","12AS","11BK","11BS","12BS",0,0,"13BK",0
"8","7","6","6","9","8","7","5","6",0,"5AK","7AS","12AK","10BS","11BK","11BK",0,0,"13BS",0
"7","7","6","5","9","8","7","5","6",0,"4AS","6AK","12AS","10BK","10BS","11BS",0,0,"12BK",0
"7","7","6","5","8","7","6","5","6",0,"4AK","6AS","11AK","10BS","10BK","10AK",0,0,"12BS",0
"7","7","5","5","8","7","6","4","5",0,"3AS","5AK","11 AS","9AK","10AS","10AS",0,0,"11AK",0
"7","6","5","4","8","7","6","4","5",0,"3AK","5AS","10AK","9AS","9AK","9AK",0,0,"11 AS",0
"7","6","5","4","8","6","5","3","4",0,0,"4AK","10","8AK","9AS","9AS",0,0,"10AK",0
"7","6","S","4","7","6","5","3","4",0,0,"4AS","10","8AS","8AK","8AK",0,0,"10AS",0
"7","6","4","4","7","6","4","3","4",0,0,"3AK","9","8AK","8AS","8AS",0,0,"9AK",0
"6","6","4","3","7","5","4","2","3",0,0,"3","9","7AS","7AK","7AK",0,0,"9",0
"6","5","4","3","6","5","4","2","3",0,0,0,"9","7AK","7AS","7AS",0,0,0,0
"6","5","4","3","6","5","3",0,0,0,0,0,"8","6","6AK","6AK",0,0,0,0
"6","5","4","3","6","4","3",0,0,0,0,0,"8","6","6AS","6AS",0,0,0,0
"6","5","3","2","5","4","3",0,0,0,0,0,"7","6","5AK","5AK",0,0,0,0
"6","5","3","2","5","4","2",0,0,0,0,0,"7 ’","5","5","5",0,0,0,0
"5","5","3","2","5","3","2",0,0,0,0,0,"7","5",0,0,0,0,0,0
"5","4","3",0,"5","3",0,0,0,0,0,0,"6",0,0,0,0,0,0,0
"5","4","2",0,"4","3",0,0,0,0,0,0,"6",0,0,0,0,0,0,0
"5","4","2",0,"4","2",0,0,0,0,0,0,"6",0,0,0,0,0,0,0
"5","4","2",0,"4","2",0,0,0,0,0,0,"5",0,0,0,0,0,0,0
"5","4","2",0,"3","2",0,0,0,0,0,0,"5",0,0,0,0,0,0,0
"5","3",0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","3",0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","3",0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","3",0,0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
